"渠道","概率"
"欧诺","0.001327534905012588693064774547951476310369"
"天津一汽丰田RAV4","0.002227817196917677576867322804608224612802"
"普拉多","0.002700846875715266651407644769970244907301"
"宝马X5","0.001312275883115892271305409323262378881514"
"锐驰","0.003067063401235980773632410162508583199817"
"东风风神H30","0.000625619897764553292133974212252994583047"
"比亚迪F3","0.004806591897459372854200045777065690089265"
"逍客","0.008926527809567406729228656443121995880064"
"华晨宝马5系","0.004974441138323033493553063248645761806668"
"雷克萨斯LX系","0.000396734569314106965743495841916533150225"
"森林人FORESTER","0.002609292744335088120851453421835660334173"
"科沃兹","0.0015869382772564278629739833676661326009"
"荣光","0.002258335240711070420386053253986419470512"
"爱唯欧","0.000961318379491874570840009155413138017853"
"欧曼神舟","0.000701915007248035400930800335698481727321"
"世嘉","0.00399786373693446250095368886854352635996"
"奥迪A1","0.000427252613107499809262226291294728007935"
"奔驰ML级","0.000595101853971160448615243762874799725338"
"陆地巡洋舰","0.000854505226214999618524452582589456015869"
"荣威i6","0.00038147554741741054398413061722743572137"
"风景爱尔法","0.000869764248111696040283817807278553444724"
"君威","0.005294880598153658350499732967116807812619"
"中集半挂车","0.000289921416037232013427939269092851148241"
"长安CS15","0.000701915007248035400930800335698481727321"
"比亚迪S6","0.001113908598458838788433661402304112306401"
"北京奔驰E级","0.003173876554512855725947966735332265201801"
"名爵MG 7","0.000122072175173571374074921797512779430838"
"大切诺基GRAND CHEROKEE","0.00044251163500419623102159151598382543679"
"奥迪A8","0.000701915007248035400930800335698481727321"
"哈弗H3","0.000839246204318303196765087357900358587015"
"帝豪GL","0.000762951094834821087968261234454871442741"
"欧曼专用车","0.00006103608758678568703746089875638971541924"
"长城M2","0.000259403372243839169909208819714656290532"
"北汽绅宝X35","0.001052872510872053101396200503547722590982"
"东风标致3008","0.001037613488975356679636835278858625162127"
"时代领航","0.000885023270008392462043183031967650873579"
"奔驰GLS级","0.000106813153276874952315556572823682001984"
"全顺新世代","0.000732433051041428244449530785076676585031"
"哈弗H6 COUPE","0.001052872510872053101396200503547722590982"
"东风标致4008","0.000335698481727321278706034943160143434806"
"航天轻型客车","0.00001525902189669642175936522468909742885481"
"长安CM8","0.00003051804379339284351873044937819485770962"
"沃尔沃S90","0.000259403372243839169909208819714656290532"
"骏铃","0.000228885328450446326390478370336461432822"
"英菲尼迪ESQ","0.000732433051041428244449530785076676585031"
"欧马可","0.000244144350347142748149843595025558861677"
"胜达","0.001312275883115892271305409323262378881514"
"欧铃载货汽车","0.000198367284657053482871747920958266575113"
"哈弗H9","0.000183108262760357061112382696269169146258"
"乐风","0.001846341649500267032883192187380788891432"
"Yeti","0.000686655985351338979171435111009384298466"
"奔腾X80","0.001144426642252231631952391851682307164111"
"劲客","0.000457770656900892652780956740672922865644"
"上海通用凯迪拉克ATS-L","0.000579842832074464026855878538185702296483"
"福田轻型货车","0.00006103608758678568703746089875638971541924"
"东方红垃圾车","0.00001525902189669642175936522468909742885481"
"凯马载货车","0.000305180437933928435187304493781948577096"
"黄河货车","0.000183108262760357061112382696269169146258"
"开乐半挂车","0.000213626306553749904631113145647364003967"
"豪情","0.000213626306553749904631113145647364003967"
"海格10米公路客车","0.000534065766384374761577782864118410009918"
"启辰T90","0.000137331197070267795834287022201876859693"
"斯巴鲁XV","0.000320439459830624856946669718471046005951"
"瑞虎3","0.002059967956054016937514305333028152895399"
"福田10米公路客车","0.00003051804379339284351873044937819485770962"
"高尔夫GOLF","0.000350957503624017700465400167849240863661"
"佳美CAMRY","0.000152590218966964217593652246890974288548"
"锐行(MG GT)","0.000228885328450446326390478370336461432822"
"自由侠","0.000335698481727321278706034943160143434806"
"大捷龙GRAND VOYAGER","0.000106813153276874952315556572823682001984"
"瑞麒M系列","0.000259403372243839169909208819714656290532"
"力狮LEGACY","0.000259403372243839169909208819714656290532"
"凯迪拉克CTS","0.000122072175173571374074921797512779430838"
"锐志","0.000854505226214999618524452582589456015869"
"大通V80","0.000305180437933928435187304493781948577096"
"吉利S1","0.00003051804379339284351873044937819485770962"
"东风雪铁龙C3-XR","0.000167849240863660639353017471580071717403"
"欧朗","0.00007629510948348210879682612344548714427405"
"楚胜加油车","0.00004577706569008926527809567406729228656443"
"奇瑞E5","0.000854505226214999618524452582589456015869"
"金杯S50","0.00001525902189669642175936522468909742885481"
"旗胜","0.000289921416037232013427939269092851148241"
"广汽讴歌CDX","0.000137331197070267795834287022201876859693"
"宾悦","0.00001525902189669642175936522468909742885481"
"欧曼雄狮","0.00007629510948348210879682612344548714427405"
"帅虎","0.00003051804379339284351873044937819485770962"
"朗境","0.000213626306553749904631113145647364003967"
"宝沃BX5","0.00003051804379339284351873044937819485770962"
"亚特重工混凝土搅拌车","0.00004577706569008926527809567406729228656443"
"自由光CHEROKEE","0.000152590218966964217593652246890974288548"
"伽途V3","0.00004577706569008926527809567406729228656443"
"海迅","0.00009155413138017853055619134813458457312886"
"红岩牵引车","0.000106813153276874952315556572823682001984"
"飞腾","0.000228885328450446326390478370336461432822"
"猎豹CS9","0.000122072175173571374074921797512779430838"
"御风","0.00003051804379339284351873044937819485770962"
"伊思坦纳","0.00009155413138017853055619134813458457312886"
"奔驰CLS级","0.00003051804379339284351873044937819485770962"
"江淮皮卡","0.000106813153276874952315556572823682001984"
"陆霸","0.00006103608758678568703746089875638971541924"
"汉兰达HIGHLANDER","0.00007629510948348210879682612344548714427405"
"乐风RV","0.000122072175173571374074921797512779430838"
"酷搏CALIBER","0.00007629510948348210879682612344548714427405"
"琴岛载货车","0.00003051804379339284351873044937819485770962"
"东风标致5008","0.000122072175173571374074921797512779430838"
"柳工汽车起重机","0.00003051804379339284351873044937819485770962"
"塔科马TACOMA","0.00001525902189669642175936522468909742885481"
"比速T3","0.00003051804379339284351873044937819485770962"
"中集混凝土搅拌车","0.00004577706569008926527809567406729228656443"
"马自达MAZDA5","0.00006103608758678568703746089875638971541924"
"庆铃F系列商用车","0.00001525902189669642175936522468909742885481"
"世纪星","0.00004577706569008926527809567406729228656443"
"雷克萨斯CT系","0.00009155413138017853055619134813458457312886"
"中华H3","0.00001525902189669642175936522468909742885481"
"运通","0.00001525902189669642175936522468909742885481"
"菱仕","0.000122072175173571374074921797512779430838"
"宝马Z4","0.00007629510948348210879682612344548714427405"
"威霆","0.000122072175173571374074921797512779430838"
"东风福瑞卡","0.00003051804379339284351873044937819485770962"
"优雅(瑞麒2)","0.00006103608758678568703746089875638971541924"
"中联混凝土泵车","0.00007629510948348210879682612344548714427405"
"智尚S35","0.00001525902189669642175936522468909742885481"
"郑州宇通9米公路客车","0.00004577706569008926527809567406729228656443"
"宝马6系","0.00001525902189669642175936522468909742885481"
"风朗FLUENCE","0.00004577706569008926527809567406729228656443"
"长城M1","0.00004577706569008926527809567406729228656443"
"坤博半挂车","0.00001525902189669642175936522468909742885481"
"凯领","0.00001525902189669642175936522468909742885481"
"安德拉ANTARA","0.00001525902189669642175936522468909742885481"
"金旅12米公路客车","0.00009155413138017853055619134813458457312886"
"奔驰GLC级","0.00006103608758678568703746089875638971541924"
"东风货车","0.00003051804379339284351873044937819485770962"
"俊风载货汽车","0.00006103608758678568703746089875638971541924"
"北铃食品运输车","0.00003051804379339284351873044937819485770962"
"唐","0.00006103608758678568703746089875638971541924"
"申龙骏马11米公路客车","0.00004577706569008926527809567406729228656443"
"致尚XT","0.00006103608758678568703746089875638971541924"
"景逸S50","0.00003051804379339284351873044937819485770962"
"天河抢险救援消防车","0.00001525902189669642175936522468909742885481"
"河北福田混凝土泵车","0.00001525902189669642175936522468909742885481"
"金旅11米公路客车","0.00001525902189669642175936522468909742885481"
"欧菲莱斯OPIRUS","0.00003051804379339284351873044937819485770962"
"讴歌TL","0.00001525902189669642175936522468909742885481"
"赛飞利ZAFIRA","0.00001525902189669642175936522468909742885481"
"广州五十铃11米公路客车","0.00001525902189669642175936522468909742885481"
"瑞江半挂车","0.00001525902189669642175936522468909742885481"
"全球鹰GX2","0.00001525902189669642175936522468909742885481"
"一汽红塔自由风","0.00003051804379339284351873044937819485770962"
"华山","0.00003051804379339284351873044937819485770962"
"小超人","0.00001525902189669642175936522468909742885481"
"少林7米公路客车","0.00003051804379339284351873044937819485770962"
"普锐斯","0.00001525902189669642175936522468909742885481"
"海马S5 青春版","0.00001525902189669642175936522468909742885481"
"凯马仓栅式运输车","0.00001525902189669642175936522468909742885481"
"冠道","0.000564583810177767605096513313496604867628"
"博越","0.001785305561913481345845731288624399176013"
"飞碟货车","0.000900282291905088883802548256656748302434"
"一汽大众CC","0.001846341649500267032883192187380788891432"
"哈弗H6","0.007278553444724193179217212176699473563745"
"一汽奥迪A4","0.007354848554207675288014038300144960708019"
"威志","0.001785305561913481345845731288624399176013"
"奇骏","0.007873655298695353627832455939574273289082"
"山西6米公路客车","0.00006103608758678568703746089875638971541924"
"猎豹CS10","0.001190203707942320897230487525749599450675"
"郑州日产D22","0.001571679255359731441214618142977035172045"
"星韵","0.00006103608758678568703746089875638971541924"
"大马轻型客车","0.00006103608758678568703746089875638971541924"
"民意","0.003097581445029373617151140611886778057527"
"启辰R50X","0.000350957503624017700465400167849240863661"
"爱尚","0.00004577706569008926527809567406729228656443"
"神行者FREELANDER","0.000930800335698481727321278706034943160143"
"瑞风S2","0.000427252613107499809262226291294728007935"
"思迪/锋范","0.002975509269855802243076218814373998626688"
"沃尔沃货车","0.000457770656900892652780956740672922865644"
"长安CS75","0.004257267109178301670862897688258182650492"
"和悦","0.001434348058289463645380331120775158312352"
"发现神行","0.000930800335698481727321278706034943160143"
"长安CS35","0.00399786373693446250095368886854352635996"
"奔腾B50","0.002655069810025177386129549095902952620737"
"东风悦达起亚K2","0.006713969634546425574120698863202868696117"
"杰德","0.000656137941557946135652704661631189440757"
"五菱兴旺/五菱龙","0.00082398718242160677500572213321126115816"
"东风风神L60","0.000106813153276874952315556572823682001984"
"郑州宇通8米公路客车","0.000152590218966964217593652246890974288548"
"全球鹰GX7","0.000961318379491874570840009155413138017853"
"松花江微卡","0.000106813153276874952315556572823682001984"
"一汽马自达8","0.00006103608758678568703746089875638971541924"
"奥铃","0.001022354467078660257877470054169527733272"
"东风V/W系列","0.00004577706569008926527809567406729228656443"
"丰田86","0.00003051804379339284351873044937819485770962"
"北汽绅宝X65","0.000335698481727321278706034943160143434806"
"解放J5P(P21)奥威","0.000106813153276874952315556572823682001984"
"旗云","0.001632715342946517128252079041733424887465"
"开瑞K50","0.000152590218966964217593652246890974288548"
"星光","0.001480125123979552910658426794842450598917"
"佳宝AV6","0.000732433051041428244449530785076676585031"
"时代小卡之星","0.001052872510872053101396200503547722590982"
"帅铃","0.000244144350347142748149843595025558861677"
"奔腾B70","0.00117494468604562447547112230106050202182"
"维特拉","0.000305180437933928435187304493781948577096"
"蒙派克","0.000228885328450446326390478370336461432822"
"北汽威旺306","0.000289921416037232013427939269092851148241"
"胜达SANTA FE","0.001663233386739909971770809491111619745174"
"途欢TIGUAN","0.000747692072938124666208896009765774013886"
"锐欧","0.000701915007248035400930800335698481727321"
"贵士QUEST","0.00006103608758678568703746089875638971541924"
"乘龙牵引车","0.000274662394140535591668574044403753719387"
"东风G系列","0.000259403372243839169909208819714656290532"
"思铂睿","0.000549324788281071183337148088807507438773"
"大迈X7","0.00007629510948348210879682612344548714427405"
"荣威360","0.000869764248111696040283817807278553444724"
"竞瑞","0.000137331197070267795834287022201876859693"
"传祺GS5速博","0.000503547722590981918059052414740215152209"
"赛纳SIENNA","0.000122072175173571374074921797512779430838"
"小福星","0.000473029678797589074540321965362020294499"
"长安CX70","0.000244144350347142748149843595025558861677"
"中华H230","0.000106813153276874952315556572823682001984"
"大众TRANSPORTER","0.000183108262760357061112382696269169146258"
"帕杰罗","0.000595101853971160448615243762874799725338"
"帕萨特PASSAT","0.000366216525520714122224765392538338292515"
"宏昌天马自卸车","0.000274662394140535591668574044403753719387"
"戈蓝","0.00009155413138017853055619134813458457312886"
"飞雁泡沫消防车","0.00004577706569008926527809567406729228656443"
"陆风X5","0.000167849240863660639353017471580071717403"
"瑞虎7","0.000198367284657053482871747920958266575113"
"奇瑞A1","0.00009155413138017853055619134813458457312886"
"至喜低速货车","0.00003051804379339284351873044937819485770962"
"海伦哲高空作业车","0.00003051804379339284351873044937819485770962"
"金龙8米公路客车","0.00004577706569008926527809567406729228656443"
"奔腾B90","0.00007629510948348210879682612344548714427405"
"雷克萨斯IS系","0.000274662394140535591668574044403753719387"
"鲸象喷洒车","0.00001525902189669642175936522468909742885481"
"东风风神AX7","0.00044251163500419623102159151598382543679"
"思锐","0.00003051804379339284351873044937819485770962"
"程力威高空作业车","0.00006103608758678568703746089875638971541924"
"赛威SAVANA","0.00004577706569008926527809567406729228656443"
"野马T70","0.00007629510948348210879682612344548714427405"
"睿骋","0.000106813153276874952315556572823682001984"
"开拓者","0.00003051804379339284351873044937819485770962"
"欢动","0.00001525902189669642175936522468909742885481"
"圣岳自卸车","0.00003051804379339284351873044937819485770962"
"艾瑞泽7","0.000122072175173571374074921797512779430838"
"东风风神AX3","0.000167849240863660639353017471580071717403"
"威虎","0.00004577706569008926527809567406729228656443"
"海征半挂车","0.000137331197070267795834287022201876859693"
"锋哲AVENGER","0.00001525902189669642175936522468909742885481"
"中意救护车","0.00003051804379339284351873044937819485770962"
"幻速H2","0.00004577706569008926527809567406729228656443"
"金杯750","0.000137331197070267795834287022201876859693"
"豫新粉粒物料运输车","0.00001525902189669642175936522468909742885481"
"中华H220","0.00003051804379339284351873044937819485770962"
"瑞铃","0.00004577706569008926527809567406729228656443"
"北汽威旺S50","0.000122072175173571374074921797512779430838"
"海狮HIACE","0.00009155413138017853055619134813458457312886"
"风景G7","0.000106813153276874952315556572823682001984"
"豪运(HOYN)","0.00004577706569008926527809567406729228656443"
"欧卡","0.000213626306553749904631113145647364003967"
"马自达MAZDA6","0.00003051804379339284351873044937819485770962"
"福建奔驰V级","0.000106813153276874952315556572823682001984"
"美佳MATRIX","0.00003051804379339284351873044937819485770962"
"成功一号","0.00001525902189669642175936522468909742885481"
"维特拉VITARA","0.00009155413138017853055619134813458457312886"
"优优","0.000289921416037232013427939269092851148241"
"郑州宇通10米公路客车","0.00006103608758678568703746089875638971541924"
"铂锐","0.00007629510948348210879682612344548714427405"
"风潮邮政车","0.00003051804379339284351873044937819485770962"
"马自达CX-7","0.00001525902189669642175936522468909742885481"
"中华V5","0.000183108262760357061112382696269169146258"
"启腾EX80","0.00004577706569008926527809567406729228656443"
"景逸X6","0.00003051804379339284351873044937819485770962"
"云豹套牌车","0.00004577706569008926527809567406729228656443"
"凯门CAYMAN","0.00003051804379339284351873044937819485770962"
"东南DX3","0.00004577706569008926527809567406729228656443"
"帅驰","0.00003051804379339284351873044937819485770962"
"飞球冷藏车","0.00003051804379339284351873044937819485770962"
"广汽10米公路客车","0.00001525902189669642175936522468909742885481"
"优派","0.00001525902189669642175936522468909742885481"
"无限","0.00004577706569008926527809567406729228656443"
"奇兵","0.00004577706569008926527809567406729228656443"
"博悦BRAVO","0.00001525902189669642175936522468909742885481"
"标致RCZ","0.00001525902189669642175936522468909742885481"
"科帕奇CAPTIVA","0.000228885328450446326390478370336461432822"
"吉博力GHIBLI","0.00006103608758678568703746089875638971541924"
"神狐绿化喷洒车","0.00001525902189669642175936522468909742885481"
"斯太尔王","0.00003051804379339284351873044937819485770962"
"蓝港救护车","0.00001525902189669642175936522468909742885481"
"马自达MAZDA3","0.00003051804379339284351873044937819485770962"
"长鹿6米公路客车","0.00003051804379339284351873044937819485770962"
"顺驰皮卡","0.00001525902189669642175936522468909742885481"
"帅客","0.00001525902189669642175936522468909742885481"
"仙达混凝土搅拌车","0.00006103608758678568703746089875638971541924"
"沃尔沃S80","0.00001525902189669642175936522468909742885481"
"川消消防车","0.00004577706569008926527809567406729228656443"
"伽途V5","0.00004577706569008926527809567406729228656443"
"雪铁龙C4","0.00003051804379339284351873044937819485770962"
"雷克萨斯RC系","0.00001525902189669642175936522468909742885481"
"博克斯特BOXSTER","0.00001525902189669642175936522468909742885481"
"东风长头系列","0.00001525902189669642175936522468909742885481"
"超越","0.00003051804379339284351873044937819485770962"
"豪骏","0.00001525902189669642175936522468909742885481"
"徐工自卸汽车","0.00001525902189669642175936522468909742885481"
"骏强半挂车","0.00001525902189669642175936522468909742885481"
"金卡载货汽车","0.00001525902189669642175936522468909742885481"
"标致3008","0.00001525902189669642175936522468909742885481"
"飞花旅居车","0.00001525902189669642175936522468909742885481"
"新飞工随车起重运输车","0.00001525902189669642175936522468909742885481"
"捷豹F-TYPE级","0.00001525902189669642175936522468909742885481"
"威姿","0.00001525902189669642175936522468909742885481"
"北斗星","0.001937895780880445563439383535515373464561"
"领动","0.001098649576562142366674296177615014877546"
"迈腾","0.0136568245975432974746318760967421988251"
"一汽奥迪Q5","0.004654001678492408636606393530174715800717"
"宝来","0.0181429770351720454718852521553368429084"
"卡罗拉","0.000396734569314106965743495841916533150225"
"长安马自达3","0.002456702525368123903257801174944686045624"
"东风标致307","0.001693751430533302815289539940489814602884"
"沃尔沃S60L","0.000885023270008392462043183031967650873579"
"途锐TOUAREG","0.001449607080186160067139696345464255741207"
"赛拉图","0.003006027313649195086594949263752193484398"
"桑塔纳","0.0141603723201342793926909285114824139773"
"雷克萨斯RX系","0.000259403372243839169909208819714656290532"
"威朗","0.003021286335545891508354314488441290913252"
"得利卡","0.000122072175173571374074921797512779430838"
"海狮","0.001525902189669642175936522468909742885481"
"威驰","0.003891050583657587548638132295719844357977"
"北汽绅宝X25","0.001007095445181963836118104829480430304417"
"翼搏","0.00120546272983901731898985275043869687953"
"天语","0.002273594262607766842145418478675516899367"
"庆铃T系列皮卡","0.000167849240863660639353017471580071717403"
"狮跑SPORTAGE","0.00009155413138017853055619134813458457312886"
"启辰T70","0.000305180437933928435187304493781948577096"
"东风天锦(B)","0.000244144350347142748149843595025558861677"
"沃尔沃XC60","0.002899214160372320134279392690928511482414"
"吉田","0.00003051804379339284351873044937819485770962"
"全顺","0.001403830014496070801861600671396963454643"
"长城M4","0.000961318379491874570840009155413138017853"
"金刚","0.004669260700389105058365758754863813229572"
"金牛星","0.000717174029144731822690165560387579156176"
"帕杰罗PAJERO","0.000350957503624017700465400167849240863661"
"揽胜RANGE ROVER","0.001510643167772945754177157244220645456626"
"海马M6","0.00003051804379339284351873044937819485770962"
"东风标致308","0.001220721751735713740749217975127794308385"
"名爵MG 3","0.001251239795529106584267948424505989166094"
"郑州日产其他车辆","0.00003051804379339284351873044937819485770962"
"富康","0.00079346913862821393148699168383306630045"
"哈弗H5","0.001037613488975356679636835278858625162127"
"华晨宝马3系","0.003906309605554283970397497520408941786831"
"优雅","0.00009155413138017853055619134813458457312886"
"长城C50","0.00041199359121080338750286106660563057908"
"荣威950","0.000106813153276874952315556572823682001984"
"帕拉丁","0.000427252613107499809262226291294728007935"
"奔驰R级","0.000473029678797589074540321965362020294499"
"比亚迪M6","0.000152590218966964217593652246890974288548"
"捷豹XE级","0.00006103608758678568703746089875638971541924"
"奥迪Q7","0.000762951094834821087968261234454871442741"
"解放J4(P2)大威","0.00038147554741741054398413061722743572137"
"指南者","0.00044251163500419623102159151598382543679"
"撼路者","0.000122072175173571374074921797512779430838"
"大迈X5","0.000640878919661249713893339436942092011902"
"猎豹V31/V32/V33系列","0.00120546272983901731898985275043869687953"
"东风标致508","0.00038147554741741054398413061722743572137"
"UR-V","0.000213626306553749904631113145647364003967"
"幻速S2","0.000350957503624017700465400167849240863661"
"英伦SC3","0.000152590218966964217593652246890974288548"
"聚宝低速货车","0.00001525902189669642175936522468909742885481"
"科迈罗CAMARO","0.00001525902189669642175936522468909742885481"
"中联吸粪车","0.00006103608758678568703746089875638971541924"
"中兴教练车","0.00038147554741741054398413061722743572137"
"吉姆尼JIMNY","0.000427252613107499809262226291294728007935"
"奔驰GLE","0.000183108262760357061112382696269169146258"
"奥轩","0.000152590218966964217593652246890974288548"
"英菲尼迪FX系列(QX70)","0.000228885328450446326390478370336461432822"
"东风其他车辆","0.00004577706569008926527809567406729228656443"
"美日","0.000122072175173571374074921797512779430838"
"东风英菲尼迪QX50","0.000701915007248035400930800335698481727321"
"启辰R30","0.00009155413138017853055619134813458457312886"
"冰熊冷藏车","0.00003051804379339284351873044937819485770962"
"金迪尔","0.000213626306553749904631113145647364003967"
"世纪","0.00009155413138017853055619134813458457312886"
"鸿途","0.000137331197070267795834287022201876859693"
"飞碟UFO","0.000183108262760357061112382696269169146258"
"长安6米公路客车","0.00001525902189669642175936522468909742885481"
"腾翼V80","0.00006103608758678568703746089875638971541924"
"环风奶罐车","0.00001525902189669642175936522468909742885481"
"沃尔沃C30","0.000198367284657053482871747920958266575113"
"迪尔","0.000244144350347142748149843595025558861677"
"宝威","0.00004577706569008926527809567406729228656443"
"安徽合力叉车","0.00006103608758678568703746089875638971541924"
"大切诺基","0.00004577706569008926527809567406729228656443"
"别克GL6","0.00006103608758678568703746089875638971541924"
"英菲尼迪QX30","0.000106813153276874952315556572823682001984"
"郑州宇通11米公路客车","0.00004577706569008926527809567406729228656443"
"焕驰","0.00006103608758678568703746089875638971541924"
"长丰扬子货车","0.00001525902189669642175936522468909742885481"
"霸锐BORREGO","0.000137331197070267795834287022201876859693"
"启腾M70","0.000167849240863660639353017471580071717403"
"申沃9米公路客车","0.00003051804379339284351873044937819485770962"
"华骏垃圾车","0.00001525902189669642175936522468909742885481"
"考斯特","0.00006103608758678568703746089875638971541924"
"林荫大道","0.000122072175173571374074921797512779430838"
"凯旋","0.000198367284657053482871747920958266575113"
"临工装载机","0.00004577706569008926527809567406729228656443"
"金龙11米公路客车","0.000122072175173571374074921797512779430838"
"帕纳美拉PANAMERA","0.00009155413138017853055619134813458457312886"
"长安CX20","0.000457770656900892652780956740672922865644"
"陆霸自卸车","0.00003051804379339284351873044937819485770962"
"华晨宝马1系","0.000228885328450446326390478370336461432822"
"众泰Z700","0.00004577706569008926527809567406729228656443"
"远景X3","0.000106813153276874952315556572823682001984"
"沃尔沃V60","0.000244144350347142748149843595025558861677"
"上骏","0.00003051804379339284351873044937819485770962"
"豪瀚","0.000122072175173571374074921797512779430838"
"英伦SC5","0.00007629510948348210879682612344548714427405"
"丰田RAV4","0.000122072175173571374074921797512779430838"
"金旅10米公路客车","0.00009155413138017853055619134813458457312886"
"海格7米公路客车","0.00009155413138017853055619134813458457312886"
"北汽绅宝D70","0.000183108262760357061112382696269169146258"
"舒驰7米公路客车","0.00001525902189669642175936522468909742885481"
"中通7米城市客车","0.00004577706569008926527809567406729228656443"
"奥迪A7","0.00009155413138017853055619134813458457312886"
"多士星售货车","0.00001525902189669642175936522468909742885481"
"康铃","0.000167849240863660639353017471580071717403"
"华晨宝马2系","0.000152590218966964217593652246890974288548"
"奔驰V级","0.00001525902189669642175936522468909742885481"
"比亚迪G5","0.000106813153276874952315556572823682001984"
"阿克托斯ACTROS","0.00009155413138017853055619134813458457312886"
"上元邮政车","0.00004577706569008926527809567406729228656443"
"五征低速货车","0.000122072175173571374074921797512779430838"
"羊城套牌车","0.00003051804379339284351873044937819485770962"
"奔驰CLA级","0.00006103608758678568703746089875638971541924"
"享御KYRON","0.00009155413138017853055619134813458457312886"
"东风K系列","0.00001525902189669642175936522468909742885481"
"睿骋CC","0.00001525902189669642175936522468909742885481"
"奥龙","0.00009155413138017853055619134813458457312886"
"桂林大宇12米公路客车","0.00007629510948348210879682612344548714427405"
"荣御ROYAUM","0.00001525902189669642175936522468909742885481"
"考斯特COASTER","0.00003051804379339284351873044937819485770962"
"十通厢式/仓栅/蓬式运输车","0.00006103608758678568703746089875638971541924"
"奥迪TT","0.00001525902189669642175936522468909742885481"
"浦沅汽车起重机","0.00001525902189669642175936522468909742885481"
"金银湖清洗车","0.00001525902189669642175936522468909742885481"
"传祺GA8","0.00001525902189669642175936522468909742885481"
"科雷嘉","0.00007629510948348210879682612344548714427405"
"中联洗扫车","0.00006103608758678568703746089875638971541924"
"帅威","0.00001525902189669642175936522468909742885481"
"宝骏610","0.00001525902189669642175936522468909742885481"
"锦重随车起重运输车","0.00001525902189669642175936522468909742885481"
"幻速S3L","0.00006103608758678568703746089875638971541924"
"谛艾仕DS 6","0.00004577706569008926527809567406729228656443"
"路帝RODIUS","0.00001525902189669642175936522468909742885481"
"红旗凯沃加油车","0.00003051804379339284351873044937819485770962"
"福龙马垃圾车","0.00001525902189669642175936522468909742885481"
"海锋","0.00003051804379339284351873044937819485770962"
"唯雅诺VIANO","0.00001525902189669642175936522468909742885481"
"F50","0.00003051804379339284351873044937819485770962"
"大马商务车","0.00001525902189669642175936522468909742885481"
"扬天半挂车","0.00001525902189669642175936522468909742885481"
"福莱尔","0.00003051804379339284351873044937819485770962"
"驼马旅居车","0.00001525902189669642175936522468909742885481"
"青年莲花L5","0.00001525902189669642175936522468909742885481"
"科鲁兹","0.0109712367437247272449835965514610513466"
"夏利","0.0180056458381017776760509651331349660487"
"库伯COOPER","0.001724269474326695658808270389868009460594"
"福克斯","0.009994659342336156252384222171358815899901"
"君越","0.00646982528419928282597085526817730983444"
"伊兰特","0.0115205615320057984283207446402685587854"
"五菱之光/五菱扬光","0.009018081940947585259784847791256580453193"
"福睿斯","0.001632715342946517128252079041733424887465"
"风骏","0.002639810788128480964370183871213855191882"
"嘉年华","0.00202944991226062409399557488364995803769"
"东风天龙(A)","0.001770046540016784924086366063935301747158"
"东风小康","0.001922636758983749141680018310826276035706"
"奔驰C级","0.000198367284657053482871747920958266575113"
"幻速S5","0.00007629510948348210879682612344548714427405"
"汉兰达","0.005981536583504997329671168078126192111086"
"欧蓝德OUTLANDER","0.000732433051041428244449530785076676585031"
"精灵FORTWO","0.001922636758983749141680018310826276035706"
"索兰托SORENTO","0.001251239795529106584267948424505989166094"
"一汽奥迪Q3","0.003799496452277409018081940947585259784848"
"凌派","0.001220721751735713740749217975127794308385"
"徐工救险车","0.00004577706569008926527809567406729228656443"
"北京奔驰C级","0.002700846875715266651407644769970244907301"
"悦翔V3","0.000701915007248035400930800335698481727321"
"旭达半挂车","0.00123598077363241016250858319981689173724"
"思威CR-V","0.007431143663691157396810864423590447852293"
"圣达菲","0.002639810788128480964370183871213855191882"
"凯迪拉克SRX","0.000656137941557946135652704661631189440757"
"缤智","0.001129167620355535210193026626993209735256"
"风云","0.002212558175020981155107957579919127183948"
"奔驰S级","0.001144426642252231631952391851682307164111"
"比亚迪L3","0.002288853284504463263904783703364614328222"
"瑞风M3","0.000549324788281071183337148088807507438773"
"瑞麒X系列","0.000320439459830624856946669718471046005951"
"奥迪A3","0.000289921416037232013427939269092851148241"
"科雷傲","0.00004577706569008926527809567406729228656443"
"荣威750","0.000213626306553749904631113145647364003967"
"都灵V","0.000396734569314106965743495841916533150225"
"明仕","0.000152590218966964217593652246890974288548"
"英致G3","0.000152590218966964217593652246890974288548"
"陆地巡洋舰LAND CRUISER","0.003433279926756694895857175555046921492332"
"欧蓝德","0.001297016861219195849546044098573281452659"
"金杯轻型货车","0.001007095445181963836118104829480430304417"
"柯迪亚克","0.000335698481727321278706034943160143434806"
"东风风神S30","0.000457770656900892652780956740672922865644"
"优6 SUV","0.000289921416037232013427939269092851148241"
"上元半挂车","0.000228885328450446326390478370336461432822"
"奥德赛","0.001037613488975356679636835278858625162127"
"长安沃尔沃S40","0.000396734569314106965743495841916533150225"
"力帆620","0.000320439459830624856946669718471046005951"
"昕动","0.000946059357595178149080643930724040588998"
"松花江微面","0.00007629510948348210879682612344548714427405"
"奔驰GLK级","0.000335698481727321278706034943160143434806"
"尚酷SCIROCCO","0.000534065766384374761577782864118410009918"
"锋驭","0.000335698481727321278706034943160143434806"
"宝马X4","0.000274662394140535591668574044403753719387"
"宝马3系","0.000579842832074464026855878538185702296483"
